DateTime,latitude,longitude,Tỉnh,Vị trí,Nhiệt độ,Độ ẩm,Tốc độ gió,Áp suất,Ngày giờ,VN_AQI,CO,NO2,O3,PM-10,PM-2-5,SO2,Miền
7/6/2021 11:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",26.33,86,0.57,1007,2021-06-07 23:00:00,104,,0,1,88,104,1,1
7/6/2021 11:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",30.92,83,1.87,1006,2021-06-07 23:00:00,22,,5,22,6,10,,1
7/6/2021 11:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",30.88,84,0.34,1006,2021-06-07 23:00:00,136,5,11,,74,136,7,1
7/6/2021 11:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",31.01,82,1.97,1005,2021-06-07 23:00:00,12,4,11,10,12,12,8,1
7/6/2021 11:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",31.06,81,1.43,1005,2021-06-07 23:00:00,41,1,4,11,33,41,32,1
7/6/2021 10:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",31.06,81,1.43,1005,2021-06-07 22:00:00,63,8,,20,1,3,63,1
7/7/2021 10:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.39,97,1.94,1009,2021-07-07 10:00:00,15,3,6,9,7,9,15,2
7/7/2021 10:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",33.01,51,3.02,1005,2021-07-07 10:00:00,69,6,11,7,43,69,27,2
7/7/2021 10:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",31.59,66,1.74,1008,2021-07-07 10:00:00,134,,0,1,133,134,1,1
7/7/2021 10:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",32.92,56,2.36,1006,2021-07-07 10:00:00,24,,6,24,12,22,,1
7/7/2021 10:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",32.88,52,1.17,1006,2021-07-07 10:00:00,99,4,7,,60,99,10,1
7/7/2021 10:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",33.01,51,3.02,1005,2021-07-07 10:00:00,32,6,11,9,24,32,9,1
7/7/2021 10:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",33.06,51,3.23,1005,2021-07-07 10:00:00,116,2,15,13,77,116,39,1
7/7/2021 9:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",33.06,51,3.23,1005,2021-07-07 09:00:00,64,8,,20,1,3,64,1
7/7/2021 11:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.5,96,1.56,1009,2021-07-07 11:00:00,14,3,6,10,11,10,14,2
7/7/2021 11:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",29,79,1.03,1005,2021-07-07 11:00:00,71,12,11,7,46,71,26,2
7/7/2021 11:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",32.05,65,1.78,1007,2021-07-07 11:00:00,125,,0,1,125,122,1,1
7/7/2021 11:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",33.92,51,2.09,1005,2021-07-07 11:00:00,27,,7,27,11,21,,1
7/7/2021 11:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",33.88,49,0.44,1005,2021-07-07 11:00:00,96,4,4,,61,96,6,1
7/7/2021 11:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",34.01,48,3.24,1005,2021-07-07 11:00:00,26,5,11,12,20,26,9,1
7/7/2021 11:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",34.06,48,2.87,1004,2021-07-07 11:00:00,107,2,11,16,72,107,42,1
7/7/2021 10:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",34.06,48,2.87,1004,2021-07-07 10:00:00,65,9,,20,1,3,65,1
7/7/2021 12:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.79,95,1.34,1008,2021-07-07 12:00:00,14,2,5,12,11,10,14,2
7/7/2021 12:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",31,66,0.51,1005,2021-07-07 12:00:00,74,6,10,13,47,74,28,2
7/7/2021 12:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",31.61,68,2.01,1007,2021-07-07 12:00:00,107,,0,1,107,103,1,1
7/7/2021 12:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",32.92,47,1.49,1004,2021-07-07 12:00:00,26,,8,26,11,20,,1
7/7/2021 12:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",32.88,53,0.28,1004,2021-07-07 12:00:00,79,4,3,,57,79,6,1
7/7/2021 12:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",33.01,48,2.84,1004,2021-07-07 12:00:00,27,5,11,21,19,27,8,1
7/7/2021 12:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",33.06,48,2.27,1004,2021-07-07 12:00:00,97,2,10,17,66,97,37,1
7/7/2021 11:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",33.06,48,2.27,1004,2021-07-07 11:00:00,65,8,,20,1,3,65,1
7/7/2021 1:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.87,97,1.4,1007,2021-07-07 13:00:00,14,2,4,12,10,10,14,2
7/7/2021 1:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",31,62,1.03,1004,2021-07-07 13:00:00,49,2,11,15,31,49,27,2
7/7/2021 1:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",32.09,65,1.87,1005,2021-07-07 13:00:00,94,,0,1,94,85,1,1
7/7/2021 1:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",32.09,65,1.87,1005,2021-07-07 13:00:00,30,,7,30,11,20,,1
7/7/2021 1:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",30.88,53,1.12,1003,2021-07-07 13:00:00,62,3,3,,50,62,4,1
7/7/2021 1:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",31.01,50,2.26,1002,2021-07-07 13:00:00,27,4,11,26,19,27,8,1
7/7/2021 1:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",31.06,51,2.78,1002,2021-07-07 13:00:00,88,1,10,16,60,88,33,1
7/7/2021 12:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",31.06,51,2.78,1002,2021-07-07 12:00:00,66,9,,20,1,3,66,1
7/7/2021 2:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.9,97,1.03,1007,2021-07-07 14:00:00,14,2,5,11,10,11,14,2
7/7/2021 2:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",31,66,2.06,1004,2021-07-07 14:00:00,35,3,11,17,23,35,28,2
7/7/2021 2:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",31.24,73,1.38,1005,2021-07-07 14:00:00,84,,0,1,84,71,1,1
7/7/2021 2:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",34.92,50,1.29,1002,2021-07-07 14:00:00,30,,8,30,12,22,,1
7/7/2021 2:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",34.88,58,2.08,1002,2021-07-07 14:00:00,61,4,4,,46,61,9,1
7/7/2021 2:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",35.01,53,2.71,1002,2021-07-07 14:00:00,25,4,11,25,15,23,8,1
7/7/2021 2:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",35.06,56,2.51,1002,2021-07-07 14:00:00,101,1,23,16,60,101,35,1
7/7/2021 1:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",35.06,56,2.51,1002,2021-07-07 13:00:00,66,9,,20,1,2,66,1
7/7/2021 3:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.97,96,0.47,1007,2021-07-07 15:00:00,14,3,6,10,11,12,14,2
7/7/2021 3:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",30,70,2.06,1003,2021-07-07 15:00:00,28,1,11,19,19,28,27,2
7/7/2021 3:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",30.57,78,1.11,1004,2021-07-07 15:00:00,83,,0,1,83,61,1,1
7/7/2021 3:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",29.92,53,2.84,1001,2021-07-07 15:00:00,23,,5,23,11,21,,1
7/7/2021 3:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",29.88,71,0.39,1003,2021-07-07 15:00:00,64,5,5,,47,64,27,1
7/7/2021 3:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",30.01,61,1.39,1002,2021-07-07 15:00:00,25,6,11,25,17,23,8,1
7/7/2021 3:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",30.06,53,2.54,1001,2021-07-07 15:00:00,101,1,8,17,60,101,35,1
7/7/2021 2:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",30.06,53,2.54,1001,2021-07-07 14:00:00,67,9,,20,1,2,67,1
7/7/2021 4:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.93,97,0.26,1007,2021-07-07 16:00:00,13,3,7,10,11,12,13,2
7/7/2021 4:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",30,70,2.57,1003,2021-07-07 16:00:00,29,3,11,18,17,24,29,2
7/7/2021 4:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",29.36,88,1.17,1004,2021-07-07 16:00:00,76,,0,2,76,53,1,1
7/7/2021 4:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",28.92,67,1.94,1002,2021-07-07 16:00:00,19,,3,19,7,13,,1
7/7/2021 4:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",28.88,69,1.94,1002,2021-07-07 16:00:00,60,5,5,,46,60,5,1
7/7/2021 4:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",29.01,54,1.4,1001,2021-07-07 16:00:00,22,10,11,22,13,18,8,1
7/7/2021 4:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",29.06,54,2.8,1001,2021-07-07 16:00:00,94,1,13,14,65,94,34,1
7/7/2021 3:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",29.06,54,2.8,1001,2021-07-07 15:00:00,68,9,,19,1,2,68,1
7/7/2021 5:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.55,98,0.47,1008,2021-07-07 17:00:00,14,3,8,10,12,13,14,2
7/7/2021 5:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",29,74,2.57,1004,2021-07-07 17:00:00,29,4,11,20,20,27,29,2
7/7/2021 5:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",27.98,91,1.17,1005,2021-07-07 17:00:00,80,,0,2,80,69,1,1
7/7/2021 5:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.92,69,0.24,1002,2021-07-07 17:00:00,23,,7,23,7,12,,1
7/7/2021 5:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.88,72,1.65,1002,2021-07-07 17:00:00,46,5,8,,36,46,5,1
7/7/2021 5:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",28.01,65,2.36,1002,2021-07-07 17:00:00,21,12,11,21,12,19,8,1
7/7/2021 5:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",28.06,60,1.22,1002,2021-07-07 17:00:00,80,3,14,14,59,80,33,1
7/7/2021 4:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",28.06,60,1.22,1002,2021-07-07 16:00:00,67,8,,18,1,2,67,1
7/7/2021 6:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",20.35,98,0.43,1008,2021-07-07 18:00:00,14,5,11,8,14,14,14,2
7/7/2021 6:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",29,74,2.06,1005,2021-07-07 18:00:00,29,8,11,18,16,23,29,2
7/7/2021 6:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.94,93,1.12,1006,2021-07-07 18:00:00,101,,0,2,88,101,1,1
7/7/2021 6:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.92,71,0.18,1002,2021-07-07 18:00:00,25,,7,25,7,13,,1
7/7/2021 6:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.88,73,2.02,1003,2021-07-07 18:00:00,34,5,8,,27,34,4,1
7/7/2021 6:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",28.01,70,1.6,1002,2021-07-07 18:00:00,17,15,11,17,10,16,8,1
7/7/2021 6:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",28.06,66,1.88,1002,2021-07-07 18:00:00,86,3,16,12,67,86,33,1
7/7/2021 5:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",28.06,66,1.88,1002,2021-07-07 17:00:00,67,8,,20,1,2,67,1
7/7/2021 7:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",19.84,97,0.63,1009,2021-07-07 19:00:00,18,6,12,6,17,18,14,2
7/7/2021 7:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",29,74,1.03,1005,2021-07-07 19:00:00,29,4,11,16,12,19,29,2
7/7/2021 7:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.21,96,1.12,1007,2021-07-07 19:00:00,115,,0,1,94,115,0,1
7/7/2021 7:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.92,72,1.27,1004,2021-07-07 19:00:00,18,,9,18,8,15,,1
7/7/2021 7:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.88,75,2.44,1004,2021-07-07 19:00:00,25,7,8,,19,25,6,1
7/7/2021 7:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",28.01,71,1.54,1003,2021-07-07 19:00:00,18,14,11,11,11,18,8,1
7/7/2021 7:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",28.06,69,0.88,1003,2021-07-07 19:00:00,81,3,22,9,65,81,34,1
7/7/2021 6:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",28.06,69,0.88,1003,2021-07-07 18:00:00,57,8,,20,1,2,57,1
7/7/2021 8:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",19.42,95,0.76,1006,2021-07-07 20:00:00,26,5,11,3,21,26,14,2
7/7/2021 8:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",28,79,1.36,1006,2021-07-07 20:00:00,27,1,10,18,10,16,27,2
7/7/2021 8:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",24.12,95,1.23,1008,2021-07-07 20:00:00,119,,0,1,103,119,1,1
7/7/2021 8:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",26.92,74,1.54,1005,2021-07-07 20:00:00,19,,6,19,9,16,,1
7/7/2021 8:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",26.82,80,2.76,1005,2021-07-07 20:00:00,37,5,7,,24,37,3,1
7/7/2021 8:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",27.01,72,2.12,1004,2021-07-07 20:00:00,16,12,11,11,11,16,8,1
7/7/2021 8:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",27.06,70,2.56,1004,2021-07-07 20:00:00,86,4,22,9,64,86,32,1
7/7/2021 7:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",27.06,72,2.56,1004,2021-07-07 19:00:00,65,8,,20,1,2,65,1
7/7/2021 9:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",19.84,96,0.66,1010,2021-07-07 21:00:00,26,5,11,3,21,26,14,2
7/7/2021 9:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",27,83,2.06,1006,2021-07-07 21:00:00,27,2,11,18,9,14,27,2
7/7/2021 9:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.12,96,1.35,1008,2021-07-07 21:00:00,106,,0,1,94,106,1,1
7/7/2021 9:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.92,76,1.81,1005,2021-07-07 21:00:00,18,,4,17,10,18,,1
7/7/2021 9:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.88,83,2.39,1005,2021-07-07 21:00:00,58,7,10,,35,58,3,1
7/7/2021 9:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",28.01,73,2.47,1004,2021-07-07 21:00:00,23,7,11,11,15,23,8,1
7/7/2021 9:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",28.06,72,3.06,1004,2021-07-07 21:00:00,78,3,21,10,59,78,32,1
7/7/2021 8:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",28.06,72,3.06,1004,2021-07-07 20:00:00,65,8,,20,1,2,65,1
7/7/2021 10:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",19.73,96,0.79,1010,2021-07-07 22:00:00,24,3,8,5,19,24,14,2
7/7/2021 10:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",27,83,0.51,1007,2021-07-07 22:00:00,28,3,11,12,13,21,28,2
7/7/2021 10:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.02,96,1.3,1008,2021-07-07 22:00:00,85,,0,1,78,85,1,1
7/7/2021 10:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",26.92,81,1.28,1005,2021-07-07 22:00:00,22,,3,17,12,22,,1
7/7/2021 10:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",26.88,84,2.57,1005,2021-07-07 22:00:00,70,8,10,,41,70,4,1
7/7/2021 10:00:00 PM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",27.01,75,3.86,1004,2021-07-07 22:00:00,28,5,11,10,18,28,8,1
7/7/2021 10:00:00 PM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",27.06,77,3.89,1004,2021-07-07 22:00:00,76,3,13,10,55,76,32,1
7/7/2021 9:00:00 PM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",27.06,77,3.89,1004,2021-07-07 21:00:00,65,8,,20,1,2,65,1
7/8/2021 7:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",23.5,81,1.4,1010,2021-08-07 07:00:00,15,5,10,6,10,10,15,2
7/8/2021 7:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",29,79,1.54,1007,2021-08-07 07:00:00,58,9,10,7,35,58,26,2
7/8/2021 7:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",24.94,98,2.25,1009,2021-08-07 07:00:00,44,,0,1,44,40,1,1
7/8/2021 7:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",25.92,92,1.44,1006,2021-08-07 07:00:00,9,,1,8,5,9,,1
7/8/2021 7:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",25.92,92,1.44,1006,2021-08-07 07:00:00,7,7,5,,0,0,3,1
7/8/2021 7:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",26.01,84,4.64,1006,2021-08-07 07:00:00,22,11,11,22,3,5,8,1
7/8/2021 7:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",26.06,85,6.51,1006,2021-08-07 07:00:00,32,2,13,8,15,23,32,1
7/8/2021 6:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",26.06,85,6.51,1006,2021-08-07 06:00:00,65,7,,20,1,2,65,1
7/8/2021 8:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",22.8,86,1.58,1010,2021-08-07 08:00:00,15,4,10,6,12,11,15,2
7/8/2021 8:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",30,74,2.06,1007,2021-08-07 08:00:00,61,9,11,8,38,61,28,2
7/8/2021 8:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",24.65,99,0.26,1010,2021-08-07 08:00:00,43,,0,1,43,41,1,1
7/8/2021 8:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",25.92,92,2,1007,2021-08-07 08:00:00,9,,1,6,5,9,,1
7/8/2021 8:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",25.88,93,3.18,1008,2021-08-07 08:00:00,16,7,6,,13,16,3,1
7/8/2021 8:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",26.01,85,5.65,1006,2021-08-07 08:00:00,26,26,11,20,6,10,8,1
7/8/2021 8:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",26.06,85,6.71,1007,2021-08-07 08:00:00,36,5,22,7,26,36,33,1
7/8/2021 7:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",26.06,85,6.71,1007,2021-08-07 07:00:00,65,8,,20,1,2,65,1
7/8/2021 9:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",23.67,80,1.66,1010,2021-08-07 09:00:00,15,4,9,7,12,10,15,2
7/8/2021 9:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",32,66,2.57,1008,2021-08-07 09:00:00,56,4,11,16,37,56,28,2
7/8/2021 9:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.31,97,0.27,1010,2021-08-07 09:00:00,46,,0,1,44,46,1,1
7/8/2021 9:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.92,88,2.49,1007,2021-08-07 09:00:00,12,,1,10,6,12,,1
7/8/2021 9:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.88,91,4,1008,2021-08-07 09:00:00,27,5,3,,22,27,3,1
7/8/2021 9:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",28.01,80,6.09,1007,2021-08-07 09:00:00,15,13,11,15,7,12,8,1
7/8/2021 9:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",28.06,81,6.06,1007,2021-08-07 09:00:00,40,3,17,8,34,40,35,1
7/8/2021 8:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",28.06,81,6.06,1007,2021-08-07 08:00:00,65,9,,20,1,2,65,1
7/8/2021 10:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",24.37,76,1.37,1010,2021-08-07 10:00:00,15,2,6,9,11,10,15,2
7/8/2021 10:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",32,66,4.12,1007,2021-08-07 10:00:00,49,4,11,21,31,49,28,2
7/8/2021 10:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.19,98,0.21,1010,2021-08-07 10:00:00,45,,0,1,42,45,1,1
7/8/2021 10:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",28.92,88,2.98,1007,2021-08-07 10:00:00,15,,2,11,7,15,,1
7/8/2021 10:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",28.88,89,3.93,1008,2021-08-07 10:00:00,31,5,2,,26,31,3,1
7/8/2021 10:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",29.01,74,5.44,1007,2021-08-07 10:00:00,14,13,11,11,9,14,8,1
7/8/2021 10:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",29.06,78,5.14,1008,2021-08-07 10:00:00,46,2,17,8,37,46,38,1
7/8/2021 9:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",29.06,78,5.14,1008,2021-08-07 09:00:00,64,8,,20,1,2,64,1
7/8/2021 11:00:00 AM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",24.41,75,1.23,1009,2021-08-07 11:00:00,14,3,7,8,10,9,14,2
7/8/2021 11:00:00 AM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",31,66,3.6,1007,2021-08-07 11:00:00,40,2,11,24,27,40,27,2
7/8/2021 11:00:00 AM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",25.99,96,0.22,1010,2021-08-07 11:00:00,49,,0,1,49,37,1,1
7/8/2021 11:00:00 AM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.92,83,3.87,1007,2021-08-07 11:00:00,18,,2,8,9,18,,1
7/8/2021 11:00:00 AM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.88,88,3.2,1008,2021-08-07 11:00:00,25,5,2,,23,25,3,1
7/8/2021 11:00:00 AM,21.0491,105.8831,Hà Nội,"'21.0491', '105.8831'",27.88,88,3.2,1008,2021-08-07 11:00:00,15,15,11,11,10,15,8,1
7/8/2021 11:00:00 AM,21.1527453,106.111371,Bắc Ninh,"'21.1527453', '106.111371'",28.06,79,4.57,1008,2021-08-07 11:00:00,59,1,15,8,46,59,37,1
7/8/2021 10:00:00 AM,21.006517,107.344252,Quảng Ninh,"'21.006517', '107.344252'",28.01,71,4.79,1007,2021-08-07 10:00:00,65,9,,20,1,2,65,1
7/8/2021 12:00:00 PM,13.998599,107.996482,Gia Lai,"'13.998599', '107.996482'",24.98,72,1.44,1008,2021-08-07 12:00:00,14,3,7,9,9,8,14,2
7/8/2021 12:00:00 PM,16.074,108.217,Ðà Nẵng,"'16.074', '108.217'",33,58,4.12,1007,2021-08-07 12:00:00,32,2,11,23,20,32,27,2
7/8/2021 12:00:00 PM,22.6782,106.245,Cao Bằng,"'22.6782', '106.245'",27.55,92,1.54,1009,2021-08-07 12:00:00,57,,0,1,57,32,1,1
7/8/2021 12:00:00 PM,21.33847,105.3673,Phú Thọ,"'21.33847', '105.3673'",27.55,92,1.54,1009,2021-08-07 12:00:00,22,,4,13,11,22,,1
7/8/2021 12:00:00 PM,21.593151,105.8431043,Thái Nguyên,"'21.593151', '105.8431043'",27.92,76,4.76,1007,2021-08-07 12:00:00,16,5,3,,16,14,3,1
